text,aspect,sentiment
"I ordered 3 rubber hot water bottles from a seller on [BRAND] Marketplace, an order that was fulfilled by [BRAND] ('fulfilled by [BRAND]' just means that the seller stores their goods in one of [BRAND]'s warehouses, and [BRAND] is responsible for sending out the order and arranging any returns). Instead of rubber, I was sent 3 thermoplastic hot water bottles instead, which I am not happy about - I don't buy plastic bottles. I tried to initiate a returns process on the same day the bottles were delivered, only for the website to tell me that this order is not eligible for a return (no reason given). I tried contacting [BRAND], but they are routing all contacts through their chatbot at the moment, and the only reply that keeps giving is that this order is no longer eligible for a return - as if I was tardy in applying for one - even though it was the same day the order was delivered. I have tried to contact [BRAND] about 6 or 7 times, with no success. I know because of being a law graduate that [BRAND] is breaking consumer protection legislation in this country by refusing to provide me with a remedy - they have sent me the wrong goods, goods that are other than described - and now they are refusing to allow me to return the incorrect items: no return, no refund - no refund, no remedy - this is illegal - and at the moment, it seems I have no way of getting through to them to let them know. My health is disabled with several chronic illnesses that leave me unable to work, and although this order wasn't costly I can't afford to waste money on incorrect items that [BRAND] is refusing to allow me to return. Also, the hot water bottles were purchased to help me with my health (one of the chronic illnesses is extremely painful, and the warmth from the bottles helps with the pain). Unfortunately, I am on my last rubber bottle at the moment and it looks like I am going to have to go elsewhere to purchase a spare bottle to use when this one gives out (I use them 24 hours a day, every day of the year, so they don't always last long). I would caution anyone against ordering from [BRAND] at the moment - unless it is from a seller on [BRAND] Marketplace that fulfils their own orders - as they don't seem in the slightest bit interested in providing any customer service whatsoever - so if you have any problem with your order, you may not receive a remedy - and I have found it impossible to get through to their customer service department (it's usually not easy, but doesn't seem in any way feasible at the moment). Caveat emptor - buyer beware!",brand.satisfaction,-1
easy to load and manage my points,pricing.discounts,1
easy to load and manage my points,experience.ease-of-use,1
easy to load and manage my points,delivery.speed,1
This app has everything i want amazing cute clothes this app is amazing 😉 5 stars ⭐️⭐️⭐️⭐️⭐️,app.performance,1
This app has everything i want amazing cute clothes this app is amazing 😉 5 stars ⭐️⭐️⭐️⭐️⭐️,brand.satisfaction,1
So easy to order online,experience.ease-of-use,1
So easy to order online,app.performance,1
"Nicola... North East. Thank you soooooo much for all of your help today. You were fabulous.  Having experienced a very bad response from my energy supplier,  you made changing over to a new one quick and easy. Your email was received promptly with all relevant information on and in an easy and understandable layout.  Nicola...you rock!!",support.attitude,1
"Nicola... North East. Thank you soooooo much for all of your help today. You were fabulous.  Having experienced a very bad response from my energy supplier,  you made changing over to a new one quick and easy. Your email was received promptly with all relevant information on and in an easy and understandable layout.  Nicola...you rock!!",experience.ease-of-use,1
"the service charge of the app is doing it in dollars and this is generating more expense when paying my account, because the conversion to Chilean pesos has to be done.",experience.ease-of-use,-1
